Serial Number:20585867 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Stopped","EOF"
2020-07-20 14:29:59,24.10,28.53,4.74, , , 
2020-07-20 14:34:59,24.93,27.11,4.72, , , 
2020-07-20 14:39:59,25.59,29.53,6.52, , , 
2020-07-20 14:44:59,24.58,24.46,2.96, , , 
2020-07-20 14:49:59,22.82,28.81,3.78, , , 
2020-07-20 14:54:59,23.36,31.71,5.61, , , 
2020-07-20 14:59:59,23.28,27.04,3.27, , , 
2020-07-20 15:04:59,23.50,31.15,5.48, , , 
2020-07-20 15:09:59,24.62,26.42,4.09, , , 
2020-07-20 15:14:59,25.93,27.56,5.81, , , 
2020-07-20 15:19:59,26.49,25.32,5.06, , , 
2020-07-20 15:24:59,25.72,24.41,3.89, , , 
2020-07-20 15:29:59,25.97,26.20,5.12, , , 
2020-07-20 15:34:59,26.17,23.38,3.65, , , 
2020-07-20 15:39:59,26.93,27.60,6.68, , , 
2020-07-20 15:44:59,27.11,26.52,6.26, , , 
2020-07-20 15:49:59,27.43,25.64,6.04, , , 
2020-07-20 15:54:59,26.22,24.36,4.28, , , 
2020-07-20 15:59:59,25.15,29.92,6.33, , , 
2020-07-20 16:04:59,24.87,28.71,5.49, , , 
2020-07-20 16:09:59,25.79,31.87,7.80, , , 
2020-07-20 16:14:59,26.89,27.26,6.46, , , 
2020-07-20 16:19:59,26.84,26.18,5.84, , , 
2020-07-20 16:24:59,26.69,24.05,4.50, , , 
2020-07-20 16:29:59,26.76,27.63,6.55, , , 
2020-07-20 16:34:59,26.21,29.67,7.12, , , 
2020-07-20 16:39:59,25.08,25.58,4.02, , , 
2020-07-20 16:44:59,23.16,27.69,3.51, , , 
2020-07-20 16:49:59,22.02,30.23,3.77, , , 
2020-07-20 16:54:59,21.51,28.67,2.58, , , 
2020-07-20 16:59:59,22.08,33.38,5.24, , , 
2020-07-20 17:04:59,23.10,29.63,4.42, , , 
2020-07-20 17:09:59,23.38,27.75,3.72, , , 
2020-07-20 17:14:59,22.52,28.96,3.59, , , 
2020-07-20 17:19:59,22.21,31.44,4.49, , , 
2020-07-20 17:24:59,21.74,28.09,2.49, , , 
2020-07-20 17:29:59,21.22,31.22,3.53, , , 
2020-07-20 17:34:59,22.84,31.53,5.08, , , 
2020-07-20 17:39:59,24.18,27.12,4.08, , , 
2020-07-20 17:44:59,25.27,28.36,5.65, , , 
2020-07-20 17:49:59,25.74,24.66,4.05, , , 
2020-07-20 17:54:59,24.91,28.70,5.52, , , 
2020-07-20 17:59:59,25.95,25.60,4.77, , , 
2020-07-20 18:04:59,26.50,24.19,4.42, , , 
2020-07-20 18:09:59,27.38,24.04,5.07, , , 
2020-07-20 18:14:59,27.72,23.68,5.14, , , 
2020-07-20 18:19:59,26.83,23.35,4.19, , , 
2020-07-20 18:24:59,25.74,25.32,4.43, , , 
2020-07-20 18:29:59,24.91,23.91,2.92, , , 
2020-07-20 18:34:59,23.08,24.93,1.96, , , 
2020-07-20 18:39:59,21.83,26.40,1.70, , , 
2020-07-20 18:44:59,20.86,29.39,2.37, , , 
2020-07-20 18:49:59,21.03,32.73,4.04, , , 
2020-07-20 18:54:59,22.78,27.60,3.13, , , 
2020-07-20 18:59:59,23.34,29.00,4.32, , , 
2020-07-20 19:04:59,24.29,28.82,5.05, , , 
2020-07-20 19:09:59,25.22,25.50,4.09, , , 
2020-07-20 19:14:59,24.97,24.25,3.16, , , 
2020-07-20 19:19:59,23.12,25.67,2.40, , , 
2020-07-20 19:24:59,21.79,26.25,1.59, , , 
2020-07-20 19:29:59,21.07,27.55,1.65, , , 
2020-07-20 19:34:59,21.90,29.96,3.54, , , 
2020-07-20 19:39:59,23.43,28.60,4.20, , , 
2020-07-20 19:44:59,24.50,26.14,3.84, , , 
2020-07-20 19:49:59,24.46,25.51,3.45, , , 
2020-07-20 19:54:59,22.85,25.38,2.02, , , 
2020-07-20 19:59:59,21.43,27.98,2.17, , , 
2020-07-20 20:04:59,20.54,29.88,2.32, , , 
2020-07-20 20:09:59,21.00,31.98,3.68, , , 
2020-07-20 20:14:59,22.06,35.06,5.93, , , 
2020-07-20 20:19:59,23.30,35.88,7.36, , , 
2020-07-20 20:24:59,24.14,35.60,7.99, , , 
2020-07-20 20:29:59,24.21,33.05,6.96, , , 
2020-07-20 20:34:59,23.94,28.15,4.40, , , 
2020-07-20 20:39:59,23.86,33.24,6.74, , , 
2020-07-20 20:44:59,23.50,32.90,6.27, , , 
2020-07-20 20:49:59,23.14,38.22,8.15, , , 
2020-07-20 20:54:59,22.61,40.70,8.60, , , 
2020-07-20 20:59:59,21.51,42.65,8.30, , , 
2020-07-20 21:04:59,20.25,41.35,6.71, , , 
2020-07-20 21:09:59,19.06,45.66,7.08, , , 
2020-07-20 21:14:59,17.91,50.67,7.55, , , 
2020-07-20 21:19:59,16.99,49.19,6.27, , , 
2020-07-20 21:24:59,16.16,51.15,6.07, , , 
2020-07-20 21:29:59,15.56,54.93,6.55, , , 
2020-07-20 21:34:59,15.00,55.71,6.24, , , 
2020-07-20 21:39:59,14.41,54.22,5.29, , , 
2020-07-20 21:44:59,13.93,55.84,5.27, , , 
2020-07-20 21:49:59,13.60,56.63,5.16, , , 
2020-07-20 21:54:59,13.30,60.99,5.95, , , 
2020-07-20 21:59:59,12.99,63.06,6.13, , , 
2020-07-20 22:04:59,12.61,61.41,5.40, , , 
2020-07-20 22:09:59,12.32,58.69,4.48, , , 
2020-07-20 22:14:59,12.15,61.29,4.93, , , 
2020-07-20 22:19:59,11.76,62.96,4.95, , , 
2020-07-20 22:24:59,11.33,64.18,4.82, , , 
2020-07-20 22:29:59,10.93,63.09,4.19, , , 
2020-07-20 22:34:59,10.60,64.06,4.10, , , 
2020-07-20 22:39:59,10.27,63.25,3.61, , , 
2020-07-20 22:44:59,10.00,64.90,3.72, , , 
2020-07-20 22:49:59,9.63,66.40,3.68, , , 
2020-07-20 22:54:59,9.32,68.64,3.86, , , 
2020-07-20 22:59:59,9.03,63.03,2.38, , , 
2020-07-20 23:04:59,8.89,68.08,3.33, , , 
2020-07-20 23:09:59,8.66,67.78,3.05, , , 
2020-07-20 23:14:59,8.47,68.65,3.05, , , 
2020-07-20 23:19:59,8.34,66.61,2.50, , , 
2020-07-20 23:24:59,8.35,68.47,2.90, , , 
2020-07-20 23:29:59,8.28,64.88,2.07, , , 
2020-07-20 23:34:59,8.38,62.21,1.58, , , 
2020-07-20 23:39:59,8.58,66.28,2.66, , , 
2020-07-20 23:44:59,8.26,67.01,2.50, , , 
2020-07-20 23:49:59,7.90,66.68,2.10, , , 
2020-07-20 23:54:59,7.88,66.21,1.98, , , 
2020-07-20 23:59:59,7.68,68.68,2.29, , , 
2020-07-21 00:04:59,7.30,69.34,2.07, , , 
2020-07-21 00:09:59,7.15,68.44,1.74, , , 
2020-07-21 00:14:59,6.99,71.36,2.17, , , 
2020-07-21 00:19:59,6.68,70.82,1.77, , , 
2020-07-21 00:24:59,6.57,71.56,1.81, , , 
2020-07-21 00:29:59,6.52,72.74,1.99, , , 
2020-07-21 00:34:59,6.21,72.79,1.70, , , 
2020-07-21 00:39:59,5.97,72.99,1.50, , , 
2020-07-21 00:44:59,6.02,71.37,1.24, , , 
2020-07-21 00:49:59,6.11,72.79,1.60, , , 
2020-07-21 00:54:59,5.94,73.39,1.55, , , 
2020-07-21 00:59:59,5.78,73.24,1.37, , , 
2020-07-21 01:04:59,5.66,73.02,1.21, , , 
2020-07-21 01:09:59,5.66,71.99,1.01, , , 
2020-07-21 01:14:59,5.71,70.76,0.83, , , 
2020-07-21 01:19:59,5.75,72.51,1.20, , , 
2020-07-21 01:24:59,5.57,73.23,1.17, , , 
2020-07-21 01:29:59,5.46,73.97,1.19, , , 
2020-07-21 01:34:59,5.31,72.92,0.85, , , 
2020-07-21 01:39:59,5.46,73.76,1.15, , , 
2020-07-21 01:44:59,5.38,71.78,0.70, , , 
2020-07-21 01:49:59,5.52,71.09,0.71, , , 
2020-07-21 01:54:59,5.35,74.26,1.14, , , 
2020-07-21 01:59:59,4.98,74.47,0.83, , , 
2020-07-21 02:04:59,4.66,75.25,0.66, , , 
2020-07-21 02:09:59,4.61,75.04,0.57, , , 
2020-07-21 02:14:59,4.62,74.20,0.43, , , 
2020-07-21 02:19:59,4.58,74.50,0.44, , , 
2020-07-21 02:24:59,4.44,74.71,0.35, , , 
2020-07-21 02:29:59,4.51,73.61,0.21, , , 
2020-07-21 02:34:59,4.63,74.65,0.52, , , 
2020-07-21 02:39:59,4.62,75.81,0.72, , , 
2020-07-21 02:44:59,4.50,73.68,0.22, , , 
2020-07-21 02:49:59,4.53,72.93,0.11, , , 
2020-07-21 02:54:59,4.48,75.66,0.56, , , 
2020-07-21 02:59:59,4.29,75.82,0.40, , , 
2020-07-21 03:04:59,4.26,74.89,0.20, , , 
2020-07-21 03:09:59,4.41,74.27,0.23, , , 
2020-07-21 03:14:59,4.24,76.07,0.41, , , 
2020-07-21 03:19:59,3.89,76.38,0.12, , , 
2020-07-21 03:24:59,3.78,75.71,-0.10, , , 
2020-07-21 03:29:59,3.92,76.42,0.16, , , 
2020-07-21 03:34:59,3.84,76.99,0.18, , , 
2020-07-21 03:39:59,3.56,77.43,-0.01, , , 
2020-07-21 03:44:59,3.53,75.97,-0.31, , , 
2020-07-21 03:49:59,3.74,76.93,0.07, , , 
2020-07-21 03:54:59,3.70,77.19,0.08, , , 
2020-07-21 03:59:59,3.45,77.27,-0.15, , , 
2020-07-21 04:04:59,3.43,76.59,-0.29, , , 
2020-07-21 04:09:59,3.36,76.94,-0.29, , , 
2020-07-21 04:14:59,3.10,78.00,-0.36, , , 
2020-07-21 04:19:59,2.71,79.47,-0.48, , , 
2020-07-21 04:24:59,2.41,81.12,-0.49, , , 
2020-07-21 04:29:59,2.17,81.61,-0.64, , , 
2020-07-21 04:34:59,1.93,81.74,-0.86, , , 
2020-07-21 04:39:59,1.80,85.04,-0.45, , , 
2020-07-21 04:44:59,1.97,84.35,-0.39, , , 
2020-07-21 04:49:59,2.01,83.64,-0.46, , , 
2020-07-21 04:54:59,2.13,82.30,-0.57, , , 
2020-07-21 04:59:59,2.47,81.39,-0.39, , , 
2020-07-21 05:04:59,2.60,79.35,-0.61, , , 
2020-07-21 05:09:59,2.97,77.99,-0.49, , , 
2020-07-21 05:14:59,3.35,78.25,-0.07, , , 
2020-07-21 05:19:59,3.13,77.47,-0.42, , , 
2020-07-21 05:24:59,2.91,77.69,-0.59, , , 
2020-07-21 05:29:59,2.86,77.94,-0.60, , , 
2020-07-21 05:34:59,2.85,79.31,-0.37, , , 
2020-07-21 05:39:59,2.67,79.61,-0.50, , , 
2020-07-21 05:44:59,2.39,80.37,-0.64, , , 
2020-07-21 05:49:59,2.21,80.75,-0.76, , , 
2020-07-21 05:54:59,2.31,80.78,-0.65, , , 
2020-07-21 05:59:59,2.39,80.90,-0.55, , , 
2020-07-21 06:04:59,2.37,80.63,-0.62, , , 
2020-07-21 06:09:59,2.40,80.37,-0.63, , , 
2020-07-21 06:14:59,2.52,80.12,-0.56, , , 
2020-07-21 06:19:59,2.50,80.49,-0.52, , , 
2020-07-21 06:24:59,2.47,80.01,-0.62, , , 
2020-07-21 06:29:59,2.68,80.24,-0.38, , , 
2020-07-21 06:34:59,2.52,80.08,-0.57, , , 
2020-07-21 06:39:59,2.31,80.92,-0.62, , , 
2020-07-21 06:44:59,2.27,81.39,-0.58, , , 
2020-07-21 06:49:59,2.34,80.84,-0.61, , , 
2020-07-21 06:54:59,2.56,78.93,-0.72, , , 
2020-07-21 06:59:59,2.69,79.93,-0.42, , , 
2020-07-21 07:04:59,2.49,80.64,-0.50, , , 
2020-07-21 07:09:59,2.24,81.58,-0.58, , , 
2020-07-21 07:14:59,2.25,81.96,-0.51, , , 
2020-07-21 07:19:59,2.37,81.38,-0.49, , , 
2020-07-21 07:24:59,2.41,81.04,-0.51, , , 
2020-07-21 07:29:59,2.42,81.50,-0.42, , , 
2020-07-21 07:34:59,2.54,81.39,-0.32, , , 
2020-07-21 07:39:59,2.66,81.72,-0.15, , , 
2020-07-21 07:44:59,2.44,80.90,-0.50, , , 
2020-07-21 07:49:59,2.25,81.89,-0.52, , , 
2020-07-21 07:54:59,2.19,82.55,-0.47, , , 
2020-07-21 07:59:59,2.17,82.61,-0.47, , , 
2020-07-21 08:04:59,2.09,82.58,-0.56, , , 
2020-07-21 08:09:59,2.01,83.32,-0.52, , , 
2020-07-21 08:14:59,2.21,82.65,-0.44, , , 
2020-07-21 08:19:59,2.26,81.97,-0.50, , , 
2020-07-21 08:24:59,2.05,82.93,-0.55, , , 
2020-07-21 08:29:59,2.01,83.85,-0.43, , , 
2020-07-21 08:34:59,2.28,82.70,-0.35, , , 
2020-07-21 08:39:59,2.47,82.42,-0.21, , , 
2020-07-21 08:44:59,2.34,83.01,-0.25, , , 
2020-07-21 08:49:59,2.34,83.96,-0.09, , , 
2020-07-21 08:54:59,2.52,84.07,0.10, , , 
2020-07-21 08:59:59,2.45,84.01,0.03, , , 
2020-07-21 09:04:59,2.40,84.69,0.09, , , 
2020-07-21 09:09:59,2.52,85.40,0.32, , , 
2020-07-21 09:14:59,2.74,85.53,0.56, , , 
2020-07-21 09:19:59,2.84,84.22,0.44, , , 
2020-07-21 09:24:59,2.86,84.45,0.50, , , 
2020-07-21 09:29:59,2.97,84.98,0.69, , , 
2020-07-21 09:34:59,3.04,85.02,0.77, , , 
2020-07-21 09:39:59,3.10,86.86,1.12, , , 
2020-07-21 09:44:59,3.15,89.81,1.64, , , 
2020-07-21 09:49:59,3.45,92.06,2.29, , , 
2020-07-21 09:54:59,3.92,92.55,2.83, , , 
2020-07-21 09:59:59,4.65,92.53,3.55, , , 
2020-07-21 10:04:59,5.46,85.27,3.19, , , 
2020-07-21 10:09:59,6.26,79.95,3.06, , , 
2020-07-21 10:14:59,6.95,78.25,3.43, , , 
2020-07-21 10:19:59,7.63,76.33,3.74, , , 
2020-07-21 10:24:59,8.55,78.48,5.03, , , 
2020-07-21 10:29:59,9.47,65.29,3.29, , , 
2020-07-21 10:34:59,10.34,60.99,3.15, , , 
2020-07-21 10:39:59,11.13,62.60,4.27, , , 
2020-07-21 10:44:59,12.01,61.88,4.94, , , 
2020-07-21 10:49:59,13.06,69.08,7.54, , , 
2020-07-21 10:54:59,14.10,54.21,5.00, , , 
2020-07-21 10:59:59,15.07,62.54,7.99, , , 
2020-07-21 11:04:59,16.02,61.61,8.66, , , 
2020-07-21 11:09:59,16.87,56.82,8.27, , , 
2020-07-21 11:14:59,17.78,50.26,7.31, , , 
2020-07-21 11:19:59,18.65,50.97,8.32, , , 
2020-07-21 11:24:59,19.47,42.09,6.27, , , 
2020-07-21 11:29:59,19.94,41.85,6.60, , , 
2020-07-21 11:34:59,20.31,40.36,6.42, , , 
2020-07-21 11:39:59,20.55,39.59,6.35, , , 
2020-07-21 11:44:59,20.87,40.42,6.94, , , 
2020-07-21 11:49:59,21.27,40.57,7.35, , , 
2020-07-21 11:54:59,21.65,38.58,6.96, , , 
2020-07-21 11:59:59,22.04,38.39,7.23, , , 
2020-07-21 12:04:59,22.48,37.38,7.23, , , 
2020-07-21 12:09:59,22.85,38.38,7.95, , , 
2020-07-21 12:14:59,23.18,36.56,7.53, , , 
2020-07-21 12:19:59,23.46,36.50,7.76, , , 
2020-07-21 12:24:59,23.73,35.84,7.73, , , 
2020-07-21 12:29:59,24.04,37.48,8.66, , , 
2020-07-21 12:34:59,24.54,35.44,8.27, , , 
2020-07-21 12:39:59,24.73,32.42,7.13, , , 
2020-07-21 12:44:59,25.04,37.99,9.75, , , 
2020-07-21 12:49:59,25.45,37.57,9.94, , , 
2020-07-21 12:54:59,25.61,34.59,8.85, , , 
2020-07-21 12:59:59,25.81,31.35,7.58, , , 
2020-07-21 13:04:59,25.92,35.59,9.55, , , 
2020-07-21 13:09:59,26.30,31.54,8.09, , , 
2020-07-21 13:14:59,26.72,30.13,7.79, , , 
2020-07-21 13:19:59,26.92,30.19,7.99, , , 
2020-07-21 13:24:59,27.04,31.94,8.92, , , 
2020-07-21 13:29:59,27.24,31.30,8.80, , , 
2020-07-21 13:34:59,27.61,29.19,8.09, , , 
2020-07-21 13:39:59,28.01,27.58,7.60, , , 
2020-07-21 13:44:59,28.38,26.09,7.09, , , 
2020-07-21 13:49:59,28.83,27.32,8.15, , , 
2020-07-21 13:54:59,28.40,25.77,6.93, , , 
2020-07-21 13:59:59,27.11,31.31,8.69, , , 
2020-07-21 14:04:59,26.03,34.17,9.04, , , 
2020-07-21 14:09:59,25.72,31.46,7.55, , , 
2020-07-21 14:14:59,24.98,34.25,8.15, , , 
2020-07-21 14:19:59,25.90,32.93,8.38, , , 
2020-07-21 14:24:59,27.22,32.50,9.33, , , 
2020-07-21 14:29:59,28.09,31.81,9.77, , , 
2020-07-21 14:34:59,29.30,29.43,9.66, , , 
2020-07-21 14:39:59,30.09,25.88,8.43, , , 
2020-07-21 14:44:59,30.86,22.82,7.23, , , 
2020-07-21 14:49:59,31.19,20.44,5.89, , , 
2020-07-21 14:54:59,30.65,25.58,8.73, , , 
2020-07-21 14:59:59,30.92,24.78,8.48, , , 
2020-07-21 15:04:59,30.33,23.37,7.13, , , 
2020-07-21 15:09:59,28.79,24.12,6.30, , , 
2020-07-21 15:14:59,27.61,25.51,6.12, , , 
2020-07-21 15:19:59,27.09,24.34,5.00, , , 
2020-07-21 15:24:59,26.77,25.18,5.22, , , 
2020-07-21 15:29:59,25.83,25.40,4.56, , , 
2020-07-21 15:34:59,25.06,25.14,3.76, , , 
2020-07-21 15:39:59,24.68,33.79,7.69, , , 
2020-07-21 15:44:59,24.93,25.57,3.89, , , 
2020-07-21 15:49:59,25.63,28.83,6.20, , , 
2020-07-21 15:54:59,26.64,26.24,5.70, , , 
2020-07-21 15:59:59,27.68,26.01,6.46, , , 
2020-07-21 16:04:59,26.69,24.46,4.74, , , 
2020-07-21 16:09:59,25.10,24.67,3.53, , , 
2020-07-21 16:14:59,25.15,26.72,4.70, , , 
2020-07-21 16:19:59,24.90,25.01,3.54, , , 
2020-07-21 16:24:59,23.38,23.92,1.64, , , 
2020-07-21 16:29:59,22.37,26.92,2.43, , , 
2020-07-21 16:34:59,21.69,27.25,2.03, , , 
2020-07-21 16:39:59,21.36,26.20,1.20, , , 
2020-07-21 16:44:59,21.00,26.84,1.22, , , 
2020-07-21 16:49:59,20.89,27.88,1.66, , , 
2020-07-21 16:54:59,20.75,30.16,2.64, , , 
2020-07-21 16:59:59,20.83,31.43,3.29, , , 
2020-07-21 17:04:59,21.83,31.12,4.02, , , 
2020-07-21 17:09:59,23.75,29.71,5.02, , , 
2020-07-21 17:14:59,25.63,27.59,5.57, , , 
2020-07-21 17:19:59,27.00,23.13,4.20, , , 
2020-07-21 17:24:59,27.67,22.44,4.33, , , 
2020-07-21 17:29:59,26.50,23.16,3.80, , , 
2020-07-21 17:34:59,26.82,24.57,4.91, , , 
2020-07-21 17:39:59,26.92,20.64,2.52, , , 
2020-07-21 17:44:59,25.77,27.69,5.74, , , 
2020-07-21 17:49:59,26.99,26.08,5.92, , , 
2020-07-21 17:54:59,27.82,24.29,5.59, , , 
2020-07-21 17:59:59,28.38,19.98,3.26, , , 
2020-07-21 18:04:59,28.34,20.89,3.87, , , 
2020-07-21 18:09:59,28.34,19.54,2.92, , , 
2020-07-21 18:14:59,28.12,23.03,5.07, , , 
2020-07-21 18:19:59,27.98,20.53,3.32, , , 
2020-07-21 18:24:59,26.23,23.21,3.60, , , 
2020-07-21 18:29:59,25.57,23.87,3.44, , , 
2020-07-21 18:34:59,26.73,27.06,6.23, , , 
2020-07-21 18:39:59,27.54,20.92,3.22, , , 
2020-07-21 18:44:59,28.05,22.87,4.92, , , 
2020-07-21 18:49:59,28.31,18.79,2.34, , , 
2020-07-21 18:54:59,27.87,23.32,5.04, , , 
2020-07-21 18:59:59,27.40,27.97,7.28, , , 
2020-07-21 19:04:59,27.09,23.54,4.52, , , 
2020-07-21 19:09:59,25.57,24.01,3.52, , , 
2020-07-21 19:14:59,24.59,23.37,2.33, , , 
2020-07-21 19:19:59,23.47,25.43,2.58, , , 
2020-07-21 19:24:59,22.88,31.23,4.99, , , 
2020-07-21 19:29:59,22.51,27.41,2.81, , , 
2020-07-21 19:34:59,22.23,26.86,2.29, , , 
2020-07-21 19:39:59,21.93,28.46,2.84, , , 
2020-07-21 19:44:59,22.12,28.61,3.08, , , 
2020-07-21 19:49:59,23.12,29.51,4.38, , , 
2020-07-21 19:54:59,24.71,26.75,4.34, , , 
2020-07-21 19:59:59,25.45,23.06,2.86, , , 
2020-07-21 20:04:59,25.35,25.11,3.98, , , 
2020-07-21 20:09:59,25.42,24.79,3.86, , , 
2020-07-21 20:14:59,25.27,24.90,3.79, , , 
2020-07-21 20:19:59,25.14,27.75,5.23, , , 
2020-07-21 20:24:59,25.13,27.04,4.85, , , 
2020-07-21 20:29:59,24.65,27.49,4.68, , , 
2020-07-21 20:34:59,24.00,27.29,4.02, , , 
2020-07-21 20:39:59,23.82,25.04,2.65, , , 
2020-07-21 20:44:59,23.51,26.42,3.14, , , 
2020-07-21 20:49:59,23.12,26.83,3.03, , , 
2020-07-21 20:54:59,23.28,32.12,5.73, , , 
2020-07-21 20:59:59,23.05,29.60,4.36, , , 
2020-07-21 21:04:59,22.44,30.28,4.16, , , 
2020-07-21 21:09:59,22.19,39.78,7.89, , , 
2020-07-21 21:14:59,21.61,32.40,4.40, , , 
2020-07-21 21:19:59,20.36,36.29,4.93, , , 
2020-07-21 21:24:59,19.26,38.49,4.79, , , 
2020-07-21 21:29:59,18.54,40.44,4.86, , , 
2020-07-21 21:34:59,17.91,41.21,4.56, , , 
2020-07-21 21:39:59,17.43,45.37,5.50, , , 
2020-07-21 21:44:59,16.89,45.16,4.95, , , 
2020-07-21 21:49:59,16.33,46.89,4.98, , , 
2020-07-21 21:54:59,15.86,46.74,4.50, , , 
2020-07-21 21:59:59,15.42,49.14,4.81, , , 
2020-07-21 22:04:59,14.95,57.31,6.60, , , 
2020-07-21 22:09:59,14.29,58.13,6.19, , , 
2020-07-21 22:14:59,13.65,58.45,5.67, , , 
2020-07-21 22:19:59,13.11,62.51,6.13, , , 
2020-07-21 22:24:59,12.61,60.68,5.23, , , 
2020-07-21 22:29:59,12.28,62.77,5.40, , , 
2020-07-21 22:34:59,11.85,64.16,5.31, , , 
2020-07-21 22:39:59,11.24,65.68,5.06, , , 
2020-07-21 22:44:59,10.77,67.98,5.11, , , 
2020-07-21 22:49:59,10.43,67.89,4.77, , , 
2020-07-21 22:54:59,10.25,67.12,4.43, , , 
2020-07-21 22:59:59,10.26,65.20,4.03, , , 
2020-07-21 23:04:59,10.21,67.65,4.50, , , 
2020-07-21 23:09:59,9.99,65.79,3.90, , , 
2020-07-21 23:14:59,9.79,68.33,4.24, , , 
2020-07-21 23:19:59,9.57,68.27,4.03, , , 
2020-07-21 23:24:59,9.36,67.28,3.61, , , 
2020-07-21 23:29:59,9.29,69.12,3.92, , , 
2020-07-21 23:34:59,9.18,68.80,3.76, , , 
2020-07-21 23:39:59,9.15,69.70,3.91, , , 
2020-07-21 23:44:59,8.90,70.72,3.88, , , 
2020-07-21 23:49:59,8.64,69.79,3.45, , , 
2020-07-21 23:54:59,8.48,70.45,3.43, , , 
2020-07-21 23:59:59,8.27,71.33,3.39, , , 
2020-07-22 00:04:59,8.18,72.17,3.48, , , 
2020-07-22 00:09:59,7.92,73.17,3.42, , , 
2020-07-22 00:14:59,7.61,73.53,3.19, , , 
2020-07-22 00:19:59,7.43,74.03,3.11, , , 
2020-07-22 00:24:59,7.41,75.69,3.40, , , 
2020-07-22 00:29:59,7.22,75.18,3.12, , , 
2020-07-22 00:34:59,7.02,76.09,3.10, , , 
2020-07-22 00:39:59,6.87,76.57,3.05, , , 
2020-07-22 00:44:59,6.81,76.64,3.00, , , 
2020-07-22 00:49:59,6.78,76.35,2.91, , , 
2020-07-22 00:54:59,6.86,75.81,2.90, , , 
2020-07-22 00:59:59,7.03,75.09,2.93, , , 
2020-07-22 01:04:59,7.15,75.12,3.05, , , 
2020-07-22 01:09:59,6.87,75.68,2.88, , , 
2020-07-22 01:14:59,6.72,76.29,2.85, , , 
2020-07-22 01:19:59,6.58,76.74,2.80, , , 
2020-07-22 01:24:59,6.59,76.69,2.80, , , 
2020-07-22 01:29:59,6.55,77.61,2.93, , , 
2020-07-22 01:34:59,6.37,77.65,2.76, , , 
2020-07-22 01:39:59,6.16,78.56,2.72, , , 
2020-07-22 01:44:59,6.12,78.56,2.68, , , 
2020-07-22 01:49:59,6.16,78.55,2.72, , , 
2020-07-22 01:54:59,6.08,78.88,2.70, , , 
2020-07-22 01:59:59,5.93,79.66,2.69, , , 
2020-07-22 02:04:59,5.78,80.20,2.64, , , 
2020-07-22 02:09:59,5.68,81.23,2.72, , , 
2020-07-22 02:14:59,5.74,81.22,2.77, , , 
2020-07-22 02:19:59,5.71,80.85,2.69, , , 
2020-07-22 02:24:59,5.57,80.10,2.42, , , 
2020-07-22 02:29:59,5.34,81.18,2.38, , , 
2020-07-22 02:34:59,5.40,81.28,2.46, , , 
2020-07-22 02:39:59,5.45,80.90,2.43, , , 
2020-07-22 02:44:59,5.27,81.08,2.30, , , 
2020-07-22 02:49:59,5.19,80.53,2.12, , , 
2020-07-22 02:54:59,4.95,80.45,1.87, , , 
2020-07-22 02:59:59,4.63,82.60,1.93, , , 
2020-07-22 03:04:59,4.47,84.60,2.11, , , 
2020-07-22 03:09:59,4.58,85.06,2.29, , , 
2020-07-22 03:14:59,4.65,84.27,2.23, , , 
2020-07-22 03:19:59,4.61,83.45,2.05, , , 
2020-07-22 03:24:59,4.56,84.34,2.15, , , 
2020-07-22 03:29:59,4.60,84.06,2.14, , , 
2020-07-22 03:34:59,4.43,83.67,1.91, , , 
2020-07-22 03:39:59,4.34,85.28,2.09, , , 
2020-07-22 03:44:59,4.45,84.96,2.14, , , 
2020-07-22 03:49:59,4.42,85.61,2.22, , , 
2020-07-22 03:54:59,4.66,86.18,2.55, , , 
2020-07-22 03:59:59,4.76,84.12,2.31, , , 
2020-07-22 04:04:59,4.71,84.59,2.34, , , 
2020-07-22 04:09:59,4.72,85.00,2.41, , , 
2020-07-22 04:14:59,4.90,84.00,2.43, , , 
2020-07-22 04:19:59,4.78,84.17,2.34, , , 
2020-07-22 04:24:59,4.82,84.23,2.39, , , 
2020-07-22 04:29:59,5.00,83.70,2.47, , , 
2020-07-22 04:34:59,5.06,83.06,2.43, , , 
2020-07-22 04:39:59,5.00,83.44,2.43, , , 
2020-07-22 04:44:59,4.95,83.78,2.44, , , 
2020-07-22 04:49:59,5.00,84.10,2.54, , , 
2020-07-22 04:54:59,5.06,84.56,2.68, , , 
2020-07-22 04:59:59,5.09,84.28,2.66, , , 
2020-07-22 05:04:59,5.07,83.60,2.53, , , 
2020-07-22 05:09:59,5.00,84.02,2.52, , , 
2020-07-22 05:14:59,4.95,84.69,2.60, , , 
2020-07-22 05:19:59,5.02,84.59,2.64, , , 
2020-07-22 05:24:59,5.08,84.55,2.70, , , 
2020-07-22 05:29:59,5.00,84.21,2.56, , , 
2020-07-22 05:34:59,4.91,84.85,2.58, , , 
2020-07-22 05:39:59,5.06,84.53,2.67, , , 
2020-07-22 05:44:59,5.22,84.55,2.83, , , 
2020-07-22 05:49:59,5.22,84.32,2.80, , , 
2020-07-22 05:54:59,5.17,84.31,2.74, , , 
2020-07-22 05:59:59,5.13,84.59,2.76, , , 
2020-07-22 06:04:59,5.20,84.26,2.76, , , 
2020-07-22 06:09:59,5.30,84.27,2.86, , , 
2020-07-22 06:14:59,5.18,84.08,2.71, , , 
